"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN",0.853921568627451,"WCN"
"2",2,"WCN",0.824478178368121,"WCN"
"3",3,"WCN",0.841555977229602,"WCN"
"4",4,"WCN",0.85673624288425,"WCN"
"5",5,"WCN",0.831428571428571,"WCN"
"6",6,"WCN",0.836274509803922,"WCN"
"7",7,"WCN",0.798861480075901,"WCN"
"8",8,"WCN",0.845351043643264,"WCN"
"9",9,"WCN",0.82258064516129,"WCN"
"10",10,"WCN",0.818095238095238,"WCN"
