"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.860531309297913,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.866666666666667,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.867281105990783,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.909803921568627,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.9,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.859803921568628,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.870018975332068,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.876660341555977,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.876660341555977,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.863594470046083,"WCN_Mean_Score"
