"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.838709677419355,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.823529411764706,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.834285714285714,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.818627450980392,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.843453510436433,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.828571428571429,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.822549019607843,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.876660341555977,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.816888045540797,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.827324478178368,"RSA_Mean_Score"
