"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_SS",0.907843137254902,"RSA_WCN_SS"
"2",2,"RSA_WCN_SS",0.922549019607843,"RSA_WCN_SS"
"3",3,"RSA_WCN_SS",0.919354838709677,"RSA_WCN_SS"
"4",4,"RSA_WCN_SS",0.935294117647059,"RSA_WCN_SS"
"5",5,"RSA_WCN_SS",0.92258064516129,"RSA_WCN_SS"
"6",6,"RSA_WCN_SS",0.912442396313364,"RSA_WCN_SS"
"7",7,"RSA_WCN_SS",0.939278937381404,"RSA_WCN_SS"
"8",8,"RSA_WCN_SS",0.910815939278937,"RSA_WCN_SS"
"9",9,"RSA_WCN_SS",0.928842504743833,"RSA_WCN_SS"
"10",10,"RSA_WCN_SS",0.941176470588235,"RSA_WCN_SS"
