"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.818785578747628,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.847248576850095,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.86078431372549,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.842156862745098,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.853456221198157,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.825490196078431,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.826728110599078,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.846299810246679,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.885199240986717,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.825490196078431,"SS_Mean_Score"
