"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN",0.886148007590133,"RSA_WCN"
"2",2,"RSA_WCN",0.883333333333333,"RSA_WCN"
"3",3,"RSA_WCN",0.88921568627451,"RSA_WCN"
"4",4,"RSA_WCN",0.870967741935484,"RSA_WCN"
"5",5,"RSA_WCN",0.87741935483871,"RSA_WCN"
"6",6,"RSA_WCN",0.912745098039216,"RSA_WCN"
"7",7,"RSA_WCN",0.869070208728653,"RSA_WCN"
"8",8,"RSA_WCN",0.886148007590133,"RSA_WCN"
"9",9,"RSA_WCN",0.877450980392157,"RSA_WCN"
"10",10,"RSA_WCN",0.860829493087558,"RSA_WCN"
