"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_SS_Mean_Score",0.825426944971537,"RSA_SS_Mean_Score"
"2",2,"RSA_SS_Mean_Score",0.860531309297913,"RSA_SS_Mean_Score"
"3",3,"RSA_SS_Mean_Score",0.83921568627451,"RSA_SS_Mean_Score"
"4",4,"RSA_SS_Mean_Score",0.885199240986717,"RSA_SS_Mean_Score"
"5",5,"RSA_SS_Mean_Score",0.855299539170507,"RSA_SS_Mean_Score"
"6",6,"RSA_SS_Mean_Score",0.881372549019608,"RSA_SS_Mean_Score"
"7",7,"RSA_SS_Mean_Score",0.834914611005693,"RSA_SS_Mean_Score"
"8",8,"RSA_SS_Mean_Score",0.862857142857143,"RSA_SS_Mean_Score"
"9",9,"RSA_SS_Mean_Score",0.847248576850095,"RSA_SS_Mean_Score"
"10",10,"RSA_SS_Mean_Score",0.831372549019608,"RSA_SS_Mean_Score"
