"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.827324478178368,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.862745098039216,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.859803921568628,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.860531309297913,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.846082949308756,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.811764705882353,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.83965844402277,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.854901960784314,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.83963133640553,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.820683111954459,"SS_Mean_Score"
