"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_SS",0.919354838709677,"RSA_WCN_SS"
"2",2,"RSA_WCN_SS",0.913662239089184,"RSA_WCN_SS"
"3",3,"RSA_WCN_SS",0.92156862745098,"RSA_WCN_SS"
"4",4,"RSA_WCN_SS",0.902941176470588,"RSA_WCN_SS"
"5",5,"RSA_WCN_SS",0.908918406072106,"RSA_WCN_SS"
"6",6,"RSA_WCN_SS",0.952995391705069,"RSA_WCN_SS"
"7",7,"RSA_WCN_SS",0.939278937381404,"RSA_WCN_SS"
"8",8,"RSA_WCN_SS",0.945714285714286,"RSA_WCN_SS"
"9",9,"RSA_WCN_SS",0.913662239089184,"RSA_WCN_SS"
"10",10,"RSA_WCN_SS",0.918627450980392,"RSA_WCN_SS"
