"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.79696394686907,"Mean_Score"
"2",2,"Mean_Score",0.81404174573055,"Mean_Score"
"3",3,"Mean_Score",0.851043643263757,"Mean_Score"
"4",4,"Mean_Score",0.808823529411765,"Mean_Score"
"5",5,"Mean_Score",0.832380952380952,"Mean_Score"
"6",6,"Mean_Score",0.799047619047619,"Mean_Score"
"7",7,"Mean_Score",0.83965844402277,"Mean_Score"
"8",8,"Mean_Score",0.785578747628083,"Mean_Score"
"9",9,"Mean_Score",0.81078431372549,"Mean_Score"
"10",10,"Mean_Score",0.796015180265655,"Mean_Score"
