"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.830392156862745,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.833333333333333,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.816589861751152,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.833017077798861,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.827450980392157,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.889943074003795,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.83111954459203,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.808823529411765,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.817836812144212,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.834914611005693,"RSA_Mean_Score"
