"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA",0.698039215686274,"RSA"
"2",2,"RSA",0.712523719165085,"RSA"
"3",3,"RSA",0.723529411764706,"RSA"
"4",4,"RSA",0.699240986717268,"RSA"
"5",5,"RSA",0.696078431372549,"RSA"
"6",6,"RSA",0.679316888045541,"RSA"
"7",7,"RSA",0.687855787476281,"RSA"
"8",8,"RSA",0.717972350230415,"RSA"
"9",9,"RSA",0.697058823529412,"RSA"
"10",10,"RSA",0.675576036866359,"RSA"
