"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.812745098039216,"Mean_Score"
"2",2,"Mean_Score",0.795098039215686,"Mean_Score"
"3",3,"Mean_Score",0.815939278937381,"Mean_Score"
"4",4,"Mean_Score",0.810246679316888,"Mean_Score"
"5",5,"Mean_Score",0.804554079696395,"Mean_Score"
"6",6,"Mean_Score",0.809216589861751,"Mean_Score"
"7",7,"Mean_Score",0.818785578747628,"Mean_Score"
"8",8,"Mean_Score",0.846078431372549,"Mean_Score"
"9",9,"Mean_Score",0.818785578747628,"Mean_Score"
"10",10,"Mean_Score",0.804761904761905,"Mean_Score"
