"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.783333333333333,"Mean_Score"
"2",2,"Mean_Score",0.779411764705882,"Mean_Score"
"3",3,"Mean_Score",0.806451612903226,"Mean_Score"
"4",4,"Mean_Score",0.818433179723502,"Mean_Score"
"5",5,"Mean_Score",0.819734345351044,"Mean_Score"
"6",6,"Mean_Score",0.854285714285714,"Mean_Score"
"7",7,"Mean_Score",0.838235294117647,"Mean_Score"
"8",8,"Mean_Score",0.809297912713472,"Mean_Score"
"9",9,"Mean_Score",0.795066413662239,"Mean_Score"
"10",10,"Mean_Score",0.827324478178368,"Mean_Score"
