"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_Mean_Score",0.916666666666667,"RSA_WCN_Mean_Score"
"2",2,"RSA_WCN_Mean_Score",0.92952380952381,"RSA_WCN_Mean_Score"
"3",3,"RSA_WCN_Mean_Score",0.92073732718894,"RSA_WCN_Mean_Score"
"4",4,"RSA_WCN_Mean_Score",0.921252371916509,"RSA_WCN_Mean_Score"
"5",5,"RSA_WCN_Mean_Score",0.914705882352941,"RSA_WCN_Mean_Score"
"6",6,"RSA_WCN_Mean_Score",0.922201138519924,"RSA_WCN_Mean_Score"
"7",7,"RSA_WCN_Mean_Score",0.92314990512334,"RSA_WCN_Mean_Score"
"8",8,"RSA_WCN_Mean_Score",0.955882352941177,"RSA_WCN_Mean_Score"
"9",9,"RSA_WCN_Mean_Score",0.94876660341556,"RSA_WCN_Mean_Score"
"10",10,"RSA_WCN_Mean_Score",0.921252371916509,"RSA_WCN_Mean_Score"
