"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_SS",0.919047619047619,"RSA_WCN_SS"
"2",2,"RSA_WCN_SS",0.921252371916509,"RSA_WCN_SS"
"3",3,"RSA_WCN_SS",0.923809523809524,"RSA_WCN_SS"
"4",4,"RSA_WCN_SS",0.9146110056926,"RSA_WCN_SS"
"5",5,"RSA_WCN_SS",0.909867172675522,"RSA_WCN_SS"
"6",6,"RSA_WCN_SS",0.913725490196078,"RSA_WCN_SS"
"7",7,"RSA_WCN_SS",0.919354838709677,"RSA_WCN_SS"
"8",8,"RSA_WCN_SS",0.933333333333333,"RSA_WCN_SS"
"9",9,"RSA_WCN_SS",0.945920303605313,"RSA_WCN_SS"
"10",10,"RSA_WCN_SS",0.925047438330171,"RSA_WCN_SS"
