"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.790322580645161,"Mean_Score"
"2",2,"Mean_Score",0.807400379506641,"Mean_Score"
"3",3,"Mean_Score",0.807373271889401,"Mean_Score"
"4",4,"Mean_Score",0.816666666666667,"Mean_Score"
"5",5,"Mean_Score",0.836274509803922,"Mean_Score"
"6",6,"Mean_Score",0.833965844402277,"Mean_Score"
"7",7,"Mean_Score",0.799019607843137,"Mean_Score"
"8",8,"Mean_Score",0.822549019607843,"Mean_Score"
"9",9,"Mean_Score",0.824478178368121,"Mean_Score"
"10",10,"Mean_Score",0.79815668202765,"Mean_Score"
