"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.847248576850095,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.811428571428571,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.840196078431373,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.83963133640553,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.857685009487666,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.846299810246679,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.818627450980392,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.846299810246679,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.832068311195446,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.806862745098039,"RSA_Mean_Score"
