"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_SS_Mean_Score",0.855299539170507,"RSA_SS_Mean_Score"
"2",2,"RSA_SS_Mean_Score",0.827324478178368,"RSA_SS_Mean_Score"
"3",3,"RSA_SS_Mean_Score",0.838235294117647,"RSA_SS_Mean_Score"
"4",4,"RSA_SS_Mean_Score",0.859803921568628,"RSA_SS_Mean_Score"
"5",5,"RSA_SS_Mean_Score",0.844117647058824,"RSA_SS_Mean_Score"
"6",6,"RSA_SS_Mean_Score",0.877609108159393,"RSA_SS_Mean_Score"
"7",7,"RSA_SS_Mean_Score",0.846299810246679,"RSA_SS_Mean_Score"
"8",8,"RSA_SS_Mean_Score",0.842396313364055,"RSA_SS_Mean_Score"
"9",9,"RSA_SS_Mean_Score",0.867172675521822,"RSA_SS_Mean_Score"
"10",10,"RSA_SS_Mean_Score",0.851960784313725,"RSA_SS_Mean_Score"
