"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.824478178368121,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.819734345351044,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.853921568627451,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.847058823529412,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.809297912713473,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.870046082949309,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.825426944971537,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.822549019607843,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.823529411764706,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.83778801843318,"RSA_Mean_Score"
