"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.807373271889401,"Mean_Score"
"2",2,"Mean_Score",0.798861480075901,"Mean_Score"
"3",3,"Mean_Score",0.812745098039216,"Mean_Score"
"4",4,"Mean_Score",0.816666666666667,"Mean_Score"
"5",5,"Mean_Score",0.83111954459203,"Mean_Score"
"6",6,"Mean_Score",0.812745098039216,"Mean_Score"
"7",7,"Mean_Score",0.813092979127135,"Mean_Score"
"8",8,"Mean_Score",0.810246679316888,"Mean_Score"
"9",9,"Mean_Score",0.809803921568627,"Mean_Score"
"10",10,"Mean_Score",0.819354838709677,"Mean_Score"
