"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_SS",0.907969639468691,"RSA_WCN_SS"
"2",2,"RSA_WCN_SS",0.952561669829222,"RSA_WCN_SS"
"3",3,"RSA_WCN_SS",0.907843137254902,"RSA_WCN_SS"
"4",4,"RSA_WCN_SS",0.911764705882353,"RSA_WCN_SS"
"5",5,"RSA_WCN_SS",0.941013824884793,"RSA_WCN_SS"
"6",6,"RSA_WCN_SS",0.914705882352941,"RSA_WCN_SS"
"7",7,"RSA_WCN_SS",0.929411764705882,"RSA_WCN_SS"
"8",8,"RSA_WCN_SS",0.918406072106262,"RSA_WCN_SS"
"9",9,"RSA_WCN_SS",0.904761904761905,"RSA_WCN_SS"
"10",10,"RSA_WCN_SS",0.93168880455408,"RSA_WCN_SS"
