"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN",0.90607210626186,"RSA_WCN"
"2",2,"RSA_WCN",0.883301707779886,"RSA_WCN"
"3",3,"RSA_WCN",0.898481973434535,"RSA_WCN"
"4",4,"RSA_WCN",0.861480075901328,"RSA_WCN"
"5",5,"RSA_WCN",0.859803921568628,"RSA_WCN"
"6",6,"RSA_WCN",0.866223908918406,"RSA_WCN"
"7",7,"RSA_WCN",0.873732718894009,"RSA_WCN"
"8",8,"RSA_WCN",0.890476190476191,"RSA_WCN"
"9",9,"RSA_WCN",0.886274509803922,"RSA_WCN"
"10",10,"RSA_WCN",0.864705882352941,"RSA_WCN"
