"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_Mean_Score",0.923809523809524,"RSA_WCN_Mean_Score"
"2",2,"RSA_WCN_Mean_Score",0.958254269449715,"RSA_WCN_Mean_Score"
"3",3,"RSA_WCN_Mean_Score",0.92314990512334,"RSA_WCN_Mean_Score"
"4",4,"RSA_WCN_Mean_Score",0.912745098039216,"RSA_WCN_Mean_Score"
"5",5,"RSA_WCN_Mean_Score",0.92073732718894,"RSA_WCN_Mean_Score"
"6",6,"RSA_WCN_Mean_Score",0.955407969639469,"RSA_WCN_Mean_Score"
"7",7,"RSA_WCN_Mean_Score",0.92156862745098,"RSA_WCN_Mean_Score"
"8",8,"RSA_WCN_Mean_Score",0.922201138519924,"RSA_WCN_Mean_Score"
"9",9,"RSA_WCN_Mean_Score",0.914705882352941,"RSA_WCN_Mean_Score"
"10",10,"RSA_WCN_Mean_Score",0.925047438330171,"RSA_WCN_Mean_Score"
