"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.864705882352941,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.835944700460829,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.817142857142857,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.833017077798861,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.846078431372549,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.85,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.824478178368121,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.825426944971537,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.853889943074004,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.870967741935484,"SS_Mean_Score"
