"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_Mean_Score",0.949308755760369,"RSA_WCN_Mean_Score"
"2",2,"RSA_WCN_Mean_Score",0.920588235294118,"RSA_WCN_Mean_Score"
"3",3,"RSA_WCN_Mean_Score",0.947817836812144,"RSA_WCN_Mean_Score"
"4",4,"RSA_WCN_Mean_Score",0.919047619047619,"RSA_WCN_Mean_Score"
"5",5,"RSA_WCN_Mean_Score",0.928842504743833,"RSA_WCN_Mean_Score"
"6",6,"RSA_WCN_Mean_Score",0.920303605313093,"RSA_WCN_Mean_Score"
"7",7,"RSA_WCN_Mean_Score",0.926944971537002,"RSA_WCN_Mean_Score"
"8",8,"RSA_WCN_Mean_Score",0.916508538899431,"RSA_WCN_Mean_Score"
"9",9,"RSA_WCN_Mean_Score",0.924509803921569,"RSA_WCN_Mean_Score"
"10",10,"RSA_WCN_Mean_Score",0.931372549019608,"RSA_WCN_Mean_Score"
