"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.8,"Mean_Score"
"2",2,"Mean_Score",0.802656546489564,"Mean_Score"
"3",3,"Mean_Score",0.789373814041746,"Mean_Score"
"4",4,"Mean_Score",0.787254901960784,"Mean_Score"
"5",5,"Mean_Score",0.813092979127135,"Mean_Score"
"6",6,"Mean_Score",0.814705882352941,"Mean_Score"
"7",7,"Mean_Score",0.827324478178368,"Mean_Score"
"8",8,"Mean_Score",0.820276497695853,"Mean_Score"
"9",9,"Mean_Score",0.854285714285714,"Mean_Score"
"10",10,"Mean_Score",0.823529411764706,"Mean_Score"
