"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.815939278937381,"Mean_Score"
"2",2,"Mean_Score",0.811764705882353,"Mean_Score"
"3",3,"Mean_Score",0.811428571428571,"Mean_Score"
"4",4,"Mean_Score",0.818785578747628,"Mean_Score"
"5",5,"Mean_Score",0.81404174573055,"Mean_Score"
"6",6,"Mean_Score",0.821904761904762,"Mean_Score"
"7",7,"Mean_Score",0.837760910815939,"Mean_Score"
"8",8,"Mean_Score",0.78842504743833,"Mean_Score"
"9",9,"Mean_Score",0.814990512333966,"Mean_Score"
"10",10,"Mean_Score",0.798039215686275,"Mean_Score"
