"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.807843137254902,"Mean_Score"
"2",2,"Mean_Score",0.8036866359447,"Mean_Score"
"3",3,"Mean_Score",0.793168880455408,"Mean_Score"
"4",4,"Mean_Score",0.803605313092979,"Mean_Score"
"5",5,"Mean_Score",0.851992409867173,"Mean_Score"
"6",6,"Mean_Score",0.80952380952381,"Mean_Score"
"7",7,"Mean_Score",0.817836812144212,"Mean_Score"
"8",8,"Mean_Score",0.812745098039216,"Mean_Score"
"9",9,"Mean_Score",0.830392156862745,"Mean_Score"
"10",10,"Mean_Score",0.803605313092979,"Mean_Score"
