"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.886274509803922,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.864705882352941,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.856221198156682,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.861480075901328,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.904901960784314,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.882352941176471,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.873814041745731,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.856862745098039,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.868121442125237,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.884792626728111,"WCN_Mean_Score"
