"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.832352941176471,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.849019607843137,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.826375711574952,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.817836812144212,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.853889943074004,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.831336405529954,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.833179723502304,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.861480075901328,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.808823529411765,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.822549019607843,"RSA_Mean_Score"
