"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_SS",0.926944971537002,"RSA_WCN_SS"
"2",2,"RSA_WCN_SS",0.95,"RSA_WCN_SS"
"3",3,"RSA_WCN_SS",0.914705882352941,"RSA_WCN_SS"
"4",4,"RSA_WCN_SS",0.905990783410138,"RSA_WCN_SS"
"5",5,"RSA_WCN_SS",0.906862745098039,"RSA_WCN_SS"
"6",6,"RSA_WCN_SS",0.936432637571157,"RSA_WCN_SS"
"7",7,"RSA_WCN_SS",0.93168880455408,"RSA_WCN_SS"
"8",8,"RSA_WCN_SS",0.904174573055028,"RSA_WCN_SS"
"9",9,"RSA_WCN_SS",0.938330170777989,"RSA_WCN_SS"
"10",10,"RSA_WCN_SS",0.911428571428571,"RSA_WCN_SS"
