"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_SS_Mean_Score",0.858633776091082,"RSA_SS_Mean_Score"
"2",2,"RSA_SS_Mean_Score",0.861764705882353,"RSA_SS_Mean_Score"
"3",3,"RSA_SS_Mean_Score",0.846299810246679,"RSA_SS_Mean_Score"
"4",4,"RSA_SS_Mean_Score",0.851992409867173,"RSA_SS_Mean_Score"
"5",5,"RSA_SS_Mean_Score",0.843453510436433,"RSA_SS_Mean_Score"
"6",6,"RSA_SS_Mean_Score",0.863809523809524,"RSA_SS_Mean_Score"
"7",7,"RSA_SS_Mean_Score",0.853333333333333,"RSA_SS_Mean_Score"
"8",8,"RSA_SS_Mean_Score",0.867172675521822,"RSA_SS_Mean_Score"
"9",9,"RSA_SS_Mean_Score",0.830392156862745,"RSA_SS_Mean_Score"
"10",10,"RSA_SS_Mean_Score",0.83111954459203,"RSA_SS_Mean_Score"
