"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.844239631336406,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.831372549019608,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.848039215686274,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.843453510436433,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.847058823529412,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.847248576850095,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.83778801843318,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.832068311195446,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.85673624288425,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.825490196078431,"SS_Mean_Score"
