"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.833179723502304,"Mean_Score"
"2",2,"Mean_Score",0.788235294117647,"Mean_Score"
"3",3,"Mean_Score",0.847248576850095,"Mean_Score"
"4",4,"Mean_Score",0.795066413662239,"Mean_Score"
"5",5,"Mean_Score",0.820588235294118,"Mean_Score"
"6",6,"Mean_Score",0.81404174573055,"Mean_Score"
"7",7,"Mean_Score",0.803605313092979,"Mean_Score"
"8",8,"Mean_Score",0.807843137254902,"Mean_Score"
"9",9,"Mean_Score",0.803921568627451,"Mean_Score"
"10",10,"Mean_Score",0.814746543778802,"Mean_Score"
