"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS",0.82258064516129,"SS"
"2",2,"SS",0.906862745098039,"SS"
"3",3,"SS",0.826375711574953,"SS"
"4",4,"SS",0.880392156862745,"SS"
"5",5,"SS",0.823529411764706,"SS"
"6",6,"SS",0.859582542694497,"SS"
"7",7,"SS",0.859582542694497,"SS"
"8",8,"SS",0.82156862745098,"SS"
"9",9,"SS",0.83047619047619,"SS"
"10",10,"SS",0.827649769585253,"SS"
