"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.899430740037951,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.866359447004608,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.850980392156863,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.861480075901328,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.870588235294118,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.867619047619048,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.86527514231499,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.905123339658444,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.895098039215686,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.858633776091082,"WCN_Mean_Score"
