"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.84819734345351,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.820683111954459,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.844117647058824,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.851992409867173,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.877609108159393,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.814285714285714,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.836812144212524,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.870588235294118,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.814990512333966,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.848571428571429,"SS_Mean_Score"
