"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.814990512333966,"Mean_Score"
"2",2,"Mean_Score",0.816666666666667,"Mean_Score"
"3",3,"Mean_Score",0.838709677419355,"Mean_Score"
"4",4,"Mean_Score",0.806862745098039,"Mean_Score"
"5",5,"Mean_Score",0.799810246679317,"Mean_Score"
"6",6,"Mean_Score",0.809297912713472,"Mean_Score"
"7",7,"Mean_Score",0.822857142857143,"Mean_Score"
"8",8,"Mean_Score",0.808571428571429,"Mean_Score"
"9",9,"Mean_Score",0.81404174573055,"Mean_Score"
"10",10,"Mean_Score",0.804554079696395,"Mean_Score"
