"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_Mean_Score",0.928842504743833,"RSA_WCN_Mean_Score"
"2",2,"RSA_WCN_Mean_Score",0.916666666666667,"RSA_WCN_Mean_Score"
"3",3,"RSA_WCN_Mean_Score",0.918406072106262,"RSA_WCN_Mean_Score"
"4",4,"RSA_WCN_Mean_Score",0.940196078431373,"RSA_WCN_Mean_Score"
"5",5,"RSA_WCN_Mean_Score",0.917972350230415,"RSA_WCN_Mean_Score"
"6",6,"RSA_WCN_Mean_Score",0.971537001897533,"RSA_WCN_Mean_Score"
"7",7,"RSA_WCN_Mean_Score",0.920588235294118,"RSA_WCN_Mean_Score"
"8",8,"RSA_WCN_Mean_Score",0.918627450980392,"RSA_WCN_Mean_Score"
"9",9,"RSA_WCN_Mean_Score",0.928110599078341,"RSA_WCN_Mean_Score"
"10",10,"RSA_WCN_Mean_Score",0.921252371916509,"RSA_WCN_Mean_Score"
