"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.868627450980392,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.829493087557604,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.857685009487666,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.825490196078431,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.847248576850095,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.858064516129032,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.833333333333333,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.84819734345351,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.854838709677419,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.811764705882353,"SS_Mean_Score"
