"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.812144212523719,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.832352941176471,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.834914611005693,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.833017077798861,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.833333333333333,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.863594470046083,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.827450980392157,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.856221198156682,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.821631878557875,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.812745098039216,"RSA_Mean_Score"
