"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.851992409867173,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.822549019607843,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.808571428571429,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.838709677419355,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.875711574952562,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.811981566820276,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.828273244781784,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.820588235294118,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.854838709677419,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.817647058823529,"RSA_Mean_Score"
