"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.816888045540797,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.851960784313725,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.835944700460829,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.855882352941176,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.85673624288425,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.829411764705882,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.878341013824885,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.840607210626186,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.814990512333966,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.855882352941176,"SS_Mean_Score"
