"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_SS",0.911764705882353,"RSA_WCN_SS"
"2",2,"RSA_WCN_SS",0.93921568627451,"RSA_WCN_SS"
"3",3,"RSA_WCN_SS",0.934313725490196,"RSA_WCN_SS"
"4",4,"RSA_WCN_SS",0.919354838709677,"RSA_WCN_SS"
"5",5,"RSA_WCN_SS",0.925490196078431,"RSA_WCN_SS"
"6",6,"RSA_WCN_SS",0.910599078341014,"RSA_WCN_SS"
"7",7,"RSA_WCN_SS",0.925996204933586,"RSA_WCN_SS"
"8",8,"RSA_WCN_SS",0.901960784313726,"RSA_WCN_SS"
"9",9,"RSA_WCN_SS",0.925345622119816,"RSA_WCN_SS"
"10",10,"RSA_WCN_SS",0.94022770398482,"RSA_WCN_SS"
