"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.832068311195446,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.835863377609108,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.818785578747628,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.856221198156682,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.822549019607843,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.83111954459203,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.856862745098039,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.853889943074004,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.864761904761905,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.85,"SS_Mean_Score"
