"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_SS_Mean_Score",0.909867172675522,"RSA_WCN_SS_Mean_Score"
"2",2,"RSA_WCN_SS_Mean_Score",0.924509803921569,"RSA_WCN_SS_Mean_Score"
"3",3,"RSA_WCN_SS_Mean_Score",0.924509803921569,"RSA_WCN_SS_Mean_Score"
"4",4,"RSA_WCN_SS_Mean_Score",0.924098671726755,"RSA_WCN_SS_Mean_Score"
"5",5,"RSA_WCN_SS_Mean_Score",0.946869070208729,"RSA_WCN_SS_Mean_Score"
"6",6,"RSA_WCN_SS_Mean_Score",0.922201138519924,"RSA_WCN_SS_Mean_Score"
"7",7,"RSA_WCN_SS_Mean_Score",0.924098671726755,"RSA_WCN_SS_Mean_Score"
"8",8,"RSA_WCN_SS_Mean_Score",0.924761904761905,"RSA_WCN_SS_Mean_Score"
"9",9,"RSA_WCN_SS_Mean_Score",0.954285714285714,"RSA_WCN_SS_Mean_Score"
"10",10,"RSA_WCN_SS_Mean_Score",0.951612903225806,"RSA_WCN_SS_Mean_Score"
