"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.871889400921659,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.915686274509804,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.86078431372549,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.857843137254902,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.891840607210626,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.90607210626186,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.886274509803922,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.884250474383302,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.863594470046083,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.874762808349146,"WCN_SS_Mean_Score"
