"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.860829493087558,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.884313725490196,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.859582542694497,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.908755760368664,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.871916508538899,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.894117647058824,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.859803921568628,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.887096774193548,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.882352941176471,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.890196078431373,"WCN_SS_Mean_Score"
