"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_Mean_Score",0.941176470588235,"RSA_WCN_Mean_Score"
"2",2,"RSA_WCN_Mean_Score",0.920588235294118,"RSA_WCN_Mean_Score"
"3",3,"RSA_WCN_Mean_Score",0.927893738140417,"RSA_WCN_Mean_Score"
"4",4,"RSA_WCN_Mean_Score",0.96078431372549,"RSA_WCN_Mean_Score"
"5",5,"RSA_WCN_Mean_Score",0.917142857142857,"RSA_WCN_Mean_Score"
"6",6,"RSA_WCN_Mean_Score",0.922549019607843,"RSA_WCN_Mean_Score"
"7",7,"RSA_WCN_Mean_Score",0.921252371916509,"RSA_WCN_Mean_Score"
"8",8,"RSA_WCN_Mean_Score",0.921658986175115,"RSA_WCN_Mean_Score"
"9",9,"RSA_WCN_Mean_Score",0.915559772296015,"RSA_WCN_Mean_Score"
"10",10,"RSA_WCN_Mean_Score",0.928842504743833,"RSA_WCN_Mean_Score"
