"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.886274509803922,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.875711574952562,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.870967741935484,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.923529411764706,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.889943074003795,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.866223908918406,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.882857142857143,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.860531309297913,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.873333333333333,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.866223908918406,"WCN_SS_Mean_Score"
