"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_SS_Mean_Score",0.879506641366224,"WCN_SS_Mean_Score"
"2",2,"WCN_SS_Mean_Score",0.886148007590133,"WCN_SS_Mean_Score"
"3",3,"WCN_SS_Mean_Score",0.886274509803922,"WCN_SS_Mean_Score"
"4",4,"WCN_SS_Mean_Score",0.865714285714286,"WCN_SS_Mean_Score"
"5",5,"WCN_SS_Mean_Score",0.88921568627451,"WCN_SS_Mean_Score"
"6",6,"WCN_SS_Mean_Score",0.865437788018433,"WCN_SS_Mean_Score"
"7",7,"WCN_SS_Mean_Score",0.899430740037951,"WCN_SS_Mean_Score"
"8",8,"WCN_SS_Mean_Score",0.870967741935484,"WCN_SS_Mean_Score"
"9",9,"WCN_SS_Mean_Score",0.895635673624288,"WCN_SS_Mean_Score"
"10",10,"WCN_SS_Mean_Score",0.87156862745098,"WCN_SS_Mean_Score"
