"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.812144212523719,"Mean_Score"
"2",2,"Mean_Score",0.820683111954459,"Mean_Score"
"3",3,"Mean_Score",0.795098039215686,"Mean_Score"
"4",4,"Mean_Score",0.799019607843137,"Mean_Score"
"5",5,"Mean_Score",0.819047619047619,"Mean_Score"
"6",6,"Mean_Score",0.802656546489564,"Mean_Score"
"7",7,"Mean_Score",0.795066413662239,"Mean_Score"
"8",8,"Mean_Score",0.850094876660342,"Mean_Score"
"9",9,"Mean_Score",0.799047619047619,"Mean_Score"
"10",10,"Mean_Score",0.840607210626186,"Mean_Score"
