"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.861480075901328,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.900379506641366,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.853333333333333,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.885714285714286,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.857843137254902,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.877609108159393,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.862428842504744,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.857685009487666,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.865686274509804,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.922201138519924,"WCN_Mean_Score"
