"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN",0.88899430740038,"RSA_WCN"
"2",2,"RSA_WCN",0.887254901960784,"RSA_WCN"
"3",3,"RSA_WCN",0.870967741935484,"RSA_WCN"
"4",4,"RSA_WCN",0.893738140417457,"RSA_WCN"
"5",5,"RSA_WCN",0.868121442125237,"RSA_WCN"
"6",6,"RSA_WCN",0.876470588235294,"RSA_WCN"
"7",7,"RSA_WCN",0.886148007590133,"RSA_WCN"
"8",8,"RSA_WCN",0.880952380952381,"RSA_WCN"
"9",9,"RSA_WCN",0.87843137254902,"RSA_WCN"
"10",10,"RSA_WCN",0.860531309297913,"RSA_WCN"
