"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"WCN_Mean_Score",0.872549019607843,"WCN_Mean_Score"
"2",2,"WCN_Mean_Score",0.867647058823529,"WCN_Mean_Score"
"3",3,"WCN_Mean_Score",0.863377609108159,"WCN_Mean_Score"
"4",4,"WCN_Mean_Score",0.900379506641366,"WCN_Mean_Score"
"5",5,"WCN_Mean_Score",0.875576036866359,"WCN_Mean_Score"
"6",6,"WCN_Mean_Score",0.896078431372549,"WCN_Mean_Score"
"7",7,"WCN_Mean_Score",0.868202764976958,"WCN_Mean_Score"
"8",8,"WCN_Mean_Score",0.858633776091082,"WCN_Mean_Score"
"9",9,"WCN_Mean_Score",0.881372549019608,"WCN_Mean_Score"
"10",10,"WCN_Mean_Score",0.861480075901328,"WCN_Mean_Score"
