"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"SS_Mean_Score",0.862428842504744,"SS_Mean_Score"
"2",2,"SS_Mean_Score",0.860531309297913,"SS_Mean_Score"
"3",3,"SS_Mean_Score",0.814705882352941,"SS_Mean_Score"
"4",4,"SS_Mean_Score",0.828273244781784,"SS_Mean_Score"
"5",5,"SS_Mean_Score",0.836190476190476,"SS_Mean_Score"
"6",6,"SS_Mean_Score",0.859582542694497,"SS_Mean_Score"
"7",7,"SS_Mean_Score",0.819734345351044,"SS_Mean_Score"
"8",8,"SS_Mean_Score",0.849019607843137,"SS_Mean_Score"
"9",9,"SS_Mean_Score",0.853889943074004,"SS_Mean_Score"
"10",10,"SS_Mean_Score",0.840952380952381,"SS_Mean_Score"
