"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"Mean_Score",0.78921568627451,"Mean_Score"
"2",2,"Mean_Score",0.813824884792627,"Mean_Score"
"3",3,"Mean_Score",0.791271347248577,"Mean_Score"
"4",4,"Mean_Score",0.828273244781784,"Mean_Score"
"5",5,"Mean_Score",0.797912713472486,"Mean_Score"
"6",6,"Mean_Score",0.793137254901961,"Mean_Score"
"7",7,"Mean_Score",0.814705882352941,"Mean_Score"
"8",8,"Mean_Score",0.866666666666667,"Mean_Score"
"9",9,"Mean_Score",0.826375711574952,"Mean_Score"
"10",10,"Mean_Score",0.81404174573055,"Mean_Score"
