"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_WCN_SS",0.925490196078431,"RSA_WCN_SS"
"2",2,"RSA_WCN_SS",0.9146110056926,"RSA_WCN_SS"
"3",3,"RSA_WCN_SS",0.919607843137255,"RSA_WCN_SS"
"4",4,"RSA_WCN_SS",0.950664136622391,"RSA_WCN_SS"
"5",5,"RSA_WCN_SS",0.908823529411765,"RSA_WCN_SS"
"6",6,"RSA_WCN_SS",0.910815939278937,"RSA_WCN_SS"
"7",7,"RSA_WCN_SS",0.928842504743833,"RSA_WCN_SS"
"8",8,"RSA_WCN_SS",0.919815668202765,"RSA_WCN_SS"
"9",9,"RSA_WCN_SS",0.920952380952381,"RSA_WCN_SS"
"10",10,"RSA_WCN_SS",0.928842504743833,"RSA_WCN_SS"
