"","num_dataset","AUC_Train.model.name","AUC_Train.AUC","Model_Type"
"1",1,"RSA_Mean_Score",0.851960784313725,"RSA_Mean_Score"
"2",2,"RSA_Mean_Score",0.823529411764706,"RSA_Mean_Score"
"3",3,"RSA_Mean_Score",0.838709677419355,"RSA_Mean_Score"
"4",4,"RSA_Mean_Score",0.824509803921569,"RSA_Mean_Score"
"5",5,"RSA_Mean_Score",0.830170777988615,"RSA_Mean_Score"
"6",6,"RSA_Mean_Score",0.877609108159393,"RSA_Mean_Score"
"7",7,"RSA_Mean_Score",0.816666666666667,"RSA_Mean_Score"
"8",8,"RSA_Mean_Score",0.826470588235294,"RSA_Mean_Score"
"9",9,"RSA_Mean_Score",0.836866359447005,"RSA_Mean_Score"
"10",10,"RSA_Mean_Score",0.811059907834101,"RSA_Mean_Score"
