"","num_dataset","AUC","Model_Type"
"1",1,0.931428571428571,"WCN_Mean_Score"
"2",2,0.918406072106262,"WCN_Mean_Score"
"3",3,0.908823529411765,"WCN_Mean_Score"
"4",4,0.895635673624288,"WCN_Mean_Score"
"5",5,0.919607843137255,"WCN_Mean_Score"
"6",6,0.899430740037951,"WCN_Mean_Score"
"7",7,0.919354838709677,"WCN_Mean_Score"
"8",8,0.925047438330171,"WCN_Mean_Score"
"9",9,0.911520737327189,"WCN_Mean_Score"
"10",10,0.904901960784314,"WCN_Mean_Score"
