"","num_dataset","AUC","Model_Type"
"1",1,0.788235294117647,"RSA"
"2",2,0.74573055028463,"RSA"
"3",3,0.690196078431373,"RSA"
"4",4,0.71889400921659,"RSA"
"5",5,0.748576850094877,"RSA"
"6",6,0.734562211981567,"RSA"
"7",7,0.799019607843137,"RSA"
"8",8,0.734313725490196,"RSA"
"9",9,0.773244781783681,"RSA"
"10",10,0.724857685009488,"RSA"
