"","num_dataset","AUC","Model_Type"
"1",1,0.9146110056926,"RSA_WCN"
"2",2,0.919815668202765,"RSA_WCN"
"3",3,0.902857142857143,"RSA_WCN"
"4",4,0.884313725490196,"RSA_WCN"
"5",5,0.925996204933586,"RSA_WCN"
"6",6,0.895635673624288,"RSA_WCN"
"7",7,0.903225806451613,"RSA_WCN"
"8",8,0.909867172675522,"RSA_WCN"
"9",9,0.898039215686275,"RSA_WCN"
"10",10,0.91078431372549,"RSA_WCN"
