"","num_dataset","AUC","Model_Type"
"1",1,0.904147465437788,"RSA_Mean_Score"
"2",2,0.900460829493088,"RSA_Mean_Score"
"3",3,0.893738140417457,"RSA_Mean_Score"
"4",4,0.841176470588235,"RSA_Mean_Score"
"5",5,0.875490196078431,"RSA_Mean_Score"
"6",6,0.868121442125237,"RSA_Mean_Score"
"7",7,0.857685009487666,"RSA_Mean_Score"
"8",8,0.886148007590133,"RSA_Mean_Score"
"9",9,0.867647058823529,"RSA_Mean_Score"
"10",10,0.873529411764706,"RSA_Mean_Score"
